date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-02-08,1.0,0.9999999983559553,1.0000000015520056,43464179063
2025-02-09,1.0,0.9999999983006922,1.0000000014827943,43464179063
2025-02-10,1.0,0.9999999981643946,1.0000000016804278,43464179063
2025-02-11,1.0,0.9999999983258253,1.0000000017051345,43464179063
2025-02-12,1.0,0.9999999979959,1.0000000019069444,43464179063
2025-02-13,1.0,0.999999998148105,1.0000000018142825,43464179063
2025-02-14,1.0,0.999999998038534,1.000000002011962,43464179063
2025-02-15,1.0,0.9999999980677867,1.000000002093808,43464179063
2025-02-16,1.0,0.9999999977389064,1.0000000021620672,43464179063
2025-02-17,1.0,0.9999999977262803,1.000000002402404,43464179063
2025-02-18,1.0,0.999999997568316,1.0000000024408588,43464179063
2025-02-19,1.0,0.9999999974862146,1.000000002638798,43464179063
2025-02-20,1.0,0.999999997389495,1.0000000028142169,43464179063
2025-02-21,1.0,0.9999999971259151,1.0000000030183624,43464179063
2025-02-22,1.0,0.9999999968291543,1.000000002979559,43464179063
2025-02-23,1.0,0.999999996728682,1.000000003302379,43464179063
2025-02-24,1.0,0.9999999966694367,1.0000000037563137,43464179063
2025-02-11,0.7164351481683671,-2.167231956003825,3.812977513704449,41273567751
2025-02-12,0.7108772801940075,-2.3166184560896266,3.7068750538491617,41273567751
2025-02-13,0.7053194122196484,-2.092507106963098,3.827718475859302,41273567751
2025-02-14,0.6997615442452894,-2.2193954736638917,3.8256388127056247,41273567751
2025-02-15,0.6942036762709307,-2.224062664749592,3.766538468615444,41273567751
2025-02-16,0.6886458082965712,-2.3007226914675796,3.7217686641316297,41273567751
2025-02-17,0.6830879403222121,-2.290300318820003,3.7724995007581668,41273567751
2025-02-18,0.6775300723478535,-2.2471535397093456,3.6003473877058894,41273567751
2025-02-19,0.6719722043734939,-2.2609444233777896,3.5986843315102353,41273567751
2025-02-20,0.6664143363991348,-2.3364291453017443,3.3858892957891493,41273567751
2025-02-21,0.6608564684247762,-2.2586267932251927,3.472296278244048,41273567751
2025-02-22,0.6552986004504171,-2.0957145754881688,3.5900051896111047,41273567751
2025-02-23,0.6497407324760576,-2.2900977412264174,3.770943216180933,41273567751
2025-02-24,0.6441828645016989,-2.217379656739234,3.7991268039717485,41273567751
2025-02-25,0.6386249965273398,-2.418218650503992,3.728145666322068,41273567751
2025-02-26,0.6330671285529803,-2.538839726056709,3.8266596433077362,41273567751
2025-02-27,0.6275092605786212,-2.425852658343682,3.6496174270951753,41273567751
2025-02-28,0.6219513926042621,-2.3325825472772705,3.497746336521669,41273567751
2025-03-01,0.616393524629903,-2.1731944628822704,3.7354803859747507,41273567751
2025-03-02,0.610835656655544,-2.426450645480752,3.57559542384215,41273567751
2025-03-03,0.6052777886811849,-2.2905477863429553,3.4590340627760723,41273567751
2025-03-04,0.5997199207068258,-2.480528832238454,3.533989070878497,41273567751
2025-03-05,0.5941620527324663,-2.3742401532368955,3.3995496029812395,41273567751
2025-03-06,0.5886041847581076,-2.1979347157301343,3.356410847337273,41273567751
2025-03-07,0.5830463167837485,-2.524508275827457,3.4316485185849253,41273567751
2025-03-08,0.5774884488093899,-2.2607817947310838,3.448677903804961,41273567751
2025-03-09,0.5719305808350303,-2.5191508842516943,3.4488870594058216,41273567751
2025-03-10,0.5663727128606717,-2.1898403477616624,3.3620533748987773,41273567751
2025-02-25,2.4244599033329446,1.2564604049505614,3.5968647196400894,41273568614
2025-02-26,2.4252930236321553,1.2228378581821218,3.7180136738972767,41273568614
2025-02-27,2.426126143931366,1.1971108600772358,3.6872805313015835,41273568614
2025-02-28,2.4269592642305766,1.250201258518014,3.62272272256396,41273568614
2025-03-01,2.4277923845297877,1.271120159688639,3.6444465366597765,41273568614
2025-03-02,2.4286255048289984,1.2213863935569815,3.533021834218324,41273568614
2025-03-03,2.429458625128209,1.2811069542182205,3.5774904858474916,41273568614
2025-03-04,2.4302917454274198,1.2056712935719163,3.6519604461727817,41273568614
